"Date","Time","Test Total Time",,
02/18/15,15:25:16,(hh:mm:ss): 5:01:56,,
,,,,
"Rated Capacity","Tested Capacity",,,
1.00 Ah,2.52 Ah,,,
,,,,
"Cells","Battery Type","Battery Weight",,
2,Li-ion,1.000 kg,,
,,,,
Internal Resistance,,,,
1.92,,,,
,,,,
"Test Current","Graph Type",,,
0.500 Amps,AmpHrs,,,
,,,,
"Test","Time","Voltage","Current","Temp (C)"
"Artoo pack 2 cell .5amp discharge",378,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",379,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",380,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",381,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",382,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",383,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",384,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",385,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",386,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",387,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",388,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",389,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",390,7.98,0.498,21.36
"Artoo pack 2 cell .5amp discharge",391,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",392,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",393,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",394,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",395,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",396,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",397,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",398,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",399,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",400,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",401,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",402,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",403,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",404,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",405,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",406,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",407,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",408,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",409,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",410,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",411,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",412,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",413,7.98,0.501,21.36
"Artoo pack 2 cell .5amp discharge",414,7.98,0.499,21.36
"Artoo pack 2 cell .5amp discharge",415,7.98,0.499,21.37
"Artoo pack 2 cell .5amp discharge",416,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",417,7.98,0.499,21.37
"Artoo pack 2 cell .5amp discharge",418,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",419,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",420,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",421,7.98,0.499,21.37
"Artoo pack 2 cell .5amp discharge",422,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",423,7.98,0.499,21.37
"Artoo pack 2 cell .5amp discharge",424,7.98,0.499,21.37
"Artoo pack 2 cell .5amp discharge",425,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",426,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",427,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",428,7.98,0.498,21.37
"Artoo pack 2 cell .5amp discharge",429,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",430,7.98,0.499,21.37
"Artoo pack 2 cell .5amp discharge",431,7.98,0.499,21.37
"Artoo pack 2 cell .5amp discharge",432,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",433,7.98,0.501,21.37
"Artoo pack 2 cell .5amp discharge",434,7.98,0.498,21.37
"Artoo pack 2 cell .5amp discharge",435,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",436,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",437,7.97,0.498,21.37
"Artoo pack 2 cell .5amp discharge",438,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",439,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",440,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",441,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",442,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",443,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",444,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",445,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",446,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",447,7.97,0.498,21.37
"Artoo pack 2 cell .5amp discharge",448,7.97,0.501,21.38
"Artoo pack 2 cell .5amp discharge",449,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",450,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",451,7.97,0.499,21.37
"Artoo pack 2 cell .5amp discharge",452,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",453,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",454,7.97,0.498,21.37
"Artoo pack 2 cell .5amp discharge",455,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",456,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",457,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",458,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",459,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",460,7.97,0.499,21.37
"Artoo pack 2 cell .5amp discharge",461,7.97,0.499,21.37
"Artoo pack 2 cell .5amp discharge",462,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",463,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",464,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",465,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",466,7.97,0.499,21.37
"Artoo pack 2 cell .5amp discharge",467,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",468,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",469,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",470,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",471,7.97,0.498,21.36
"Artoo pack 2 cell .5amp discharge",472,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",473,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",474,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",475,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",476,7.97,0.499,21.37
"Artoo pack 2 cell .5amp discharge",477,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",478,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",479,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",480,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",481,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",482,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",483,7.97,0.498,21.36
"Artoo pack 2 cell .5amp discharge",484,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",485,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",486,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",487,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",488,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",489,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",490,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",491,7.97,0.499,21.37
"Artoo pack 2 cell .5amp discharge",492,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",493,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",494,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",495,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",496,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",497,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",498,7.97,0.499,21.36
"Artoo pack 2 cell .5amp discharge",499,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",500,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",501,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",502,7.97,0.501,21.36
"Artoo pack 2 cell .5amp discharge",503,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",504,7.96,0.499,21.37
"Artoo pack 2 cell .5amp discharge",505,7.97,0.499,21.37
"Artoo pack 2 cell .5amp discharge",506,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",507,7.97,0.499,21.37
"Artoo pack 2 cell .5amp discharge",508,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",509,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",510,7.96,0.498,21.37
"Artoo pack 2 cell .5amp discharge",511,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",512,7.97,0.501,21.37
"Artoo pack 2 cell .5amp discharge",513,7.97,0.499,21.38
"Artoo pack 2 cell .5amp discharge",514,7.97,0.499,21.38
"Artoo pack 2 cell .5amp discharge",515,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",516,7.96,0.499,21.38
"Artoo pack 2 cell .5amp discharge",517,7.96,0.499,21.38
"Artoo pack 2 cell .5amp discharge",518,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",519,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",520,7.96,0.498,21.38
"Artoo pack 2 cell .5amp discharge",521,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",522,7.96,0.499,21.37
"Artoo pack 2 cell .5amp discharge",523,7.96,0.499,21.37
"Artoo pack 2 cell .5amp discharge",524,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",525,7.96,0.501,21.37
"Artoo pack 2 cell .5amp discharge",526,7.96,0.499,21.37
"Artoo pack 2 cell .5amp discharge",527,7.96,0.499,21.37
"Artoo pack 2 cell .5amp discharge",528,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",529,7.96,0.499,21.38
"Artoo pack 2 cell .5amp discharge",530,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",531,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",532,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",533,7.96,0.498,21.37
"Artoo pack 2 cell .5amp discharge",534,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",535,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",536,7.96,0.499,21.38
"Artoo pack 2 cell .5amp discharge",537,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",538,7.96,0.499,21.38
"Artoo pack 2 cell .5amp discharge",539,7.96,0.499,21.38
"Artoo pack 2 cell .5amp discharge",540,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",541,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",542,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",543,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",544,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",545,7.96,0.499,21.38
"Artoo pack 2 cell .5amp discharge",546,7.96,0.498,21.39
"Artoo pack 2 cell .5amp discharge",547,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",548,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",549,7.96,0.499,21.39
"Artoo pack 2 cell .5amp discharge",550,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",551,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",552,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",553,7.96,0.498,21.39
"Artoo pack 2 cell .5amp discharge",554,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",555,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",556,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",557,7.96,0.501,21.38
"Artoo pack 2 cell .5amp discharge",558,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",559,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",560,7.96,0.498,21.39
"Artoo pack 2 cell .5amp discharge",561,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",562,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",563,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",564,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",565,7.96,0.501,21.39
"Artoo pack 2 cell .5amp discharge",566,7.96,0.499,21.40
"Artoo pack 2 cell .5amp discharge",567,7.96,0.499,21.40
"Artoo pack 2 cell .5amp discharge",568,7.96,0.501,21.40
"Artoo pack 2 cell .5amp discharge",569,7.96,0.501,21.40
"Artoo pack 2 cell .5amp discharge",570,7.96,0.499,21.40
"Artoo pack 2 cell .5amp discharge",571,7.96,0.501,21.40
"Artoo pack 2 cell .5amp discharge",572,7.96,0.501,21.40
"Artoo pack 2 cell .5amp discharge",573,7.96,0.498,21.40
"Artoo pack 2 cell .5amp discharge",574,7.96,0.501,21.40
"Artoo pack 2 cell .5amp discharge",575,7.96,0.501,21.40
"Artoo pack 2 cell .5amp discharge",576,7.96,0.501,21.41
"Artoo pack 2 cell .5amp discharge",577,7.96,0.498,21.41
"Artoo pack 2 cell .5amp discharge",578,7.96,0.501,21.41
"Artoo pack 2 cell .5amp discharge",579,7.96,0.499,21.41
"Artoo pack 2 cell .5amp discharge",580,7.96,0.499,21.41
"Artoo pack 2 cell .5amp discharge",581,7.96,0.501,21.41
"Artoo pack 2 cell .5amp discharge",582,7.96,0.501,21.41
"Artoo pack 2 cell .5amp discharge",583,7.96,0.501,21.41
"Artoo pack 2 cell .5amp discharge",584,7.96,0.501,21.41
"Artoo pack 2 cell .5amp discharge",585,7.96,0.501,21.41
"Artoo pack 2 cell .5amp discharge",586,7.96,0.499,21.41
"Artoo pack 2 cell .5amp discharge",587,7.96,0.501,21.41
"Artoo pack 2 cell .5amp discharge",588,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",589,7.95,0.498,21.42
"Artoo pack 2 cell .5amp discharge",590,7.96,0.501,21.42
"Artoo pack 2 cell .5amp discharge",591,7.96,0.501,21.42
"Artoo pack 2 cell .5amp discharge",592,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",593,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",594,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",595,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",596,7.95,0.498,21.42
"Artoo pack 2 cell .5amp discharge",597,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",598,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",599,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",600,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",601,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",602,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",603,7.95,0.498,21.42
"Artoo pack 2 cell .5amp discharge",604,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",605,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",606,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",607,7.95,0.501,21.43
"Artoo pack 2 cell .5amp discharge",608,7.95,0.499,21.43
"Artoo pack 2 cell .5amp discharge",609,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",610,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",611,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",612,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",613,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",614,7.95,0.499,21.43
"Artoo pack 2 cell .5amp discharge",615,7.95,0.501,21.43
"Artoo pack 2 cell .5amp discharge",616,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",617,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",618,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",619,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",620,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",621,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",622,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",623,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",624,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",625,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",626,7.95,0.501,21.43
"Artoo pack 2 cell .5amp discharge",627,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",628,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",629,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",630,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",631,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",632,7.95,0.498,21.42
"Artoo pack 2 cell .5amp discharge",633,7.95,0.501,21.43
"Artoo pack 2 cell .5amp discharge",634,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",635,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",636,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",637,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",638,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",639,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",640,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",641,7.95,0.498,21.42
"Artoo pack 2 cell .5amp discharge",642,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",643,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",644,7.95,0.499,21.41
"Artoo pack 2 cell .5amp discharge",645,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",646,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",647,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",648,7.95,0.498,21.41
"Artoo pack 2 cell .5amp discharge",649,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",650,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",651,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",652,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",653,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",654,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",655,7.95,0.499,21.41
"Artoo pack 2 cell .5amp discharge",656,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",657,7.95,0.499,21.41
"Artoo pack 2 cell .5amp discharge",658,7.95,0.499,21.41
"Artoo pack 2 cell .5amp discharge",659,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",660,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",661,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",662,7.95,0.499,21.41
"Artoo pack 2 cell .5amp discharge",663,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",664,7.95,0.501,21.40
"Artoo pack 2 cell .5amp discharge",665,7.95,0.499,21.41
"Artoo pack 2 cell .5amp discharge",666,7.95,0.499,21.41
"Artoo pack 2 cell .5amp discharge",667,7.95,0.501,21.41
"Artoo pack 2 cell .5amp discharge",668,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",669,7.95,0.499,21.42
"Artoo pack 2 cell .5amp discharge",670,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",671,7.95,0.501,21.42
"Artoo pack 2 cell .5amp discharge",672,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",673,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",674,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",675,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",676,7.94,0.498,21.41
"Artoo pack 2 cell .5amp discharge",677,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",678,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",679,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",680,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",681,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",682,7.94,0.498,21.41
"Artoo pack 2 cell .5amp discharge",683,7.94,0.501,21.40
"Artoo pack 2 cell .5amp discharge",684,7.94,0.501,21.40
"Artoo pack 2 cell .5amp discharge",685,7.94,0.498,21.41
"Artoo pack 2 cell .5amp discharge",686,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",687,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",688,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",689,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",690,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",691,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",692,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",693,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",694,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",695,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",696,7.94,0.498,21.41
"Artoo pack 2 cell .5amp discharge",697,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",698,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",699,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",700,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",701,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",702,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",703,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",704,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",705,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",706,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",707,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",708,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",709,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",710,7.94,0.499,21.42
"Artoo pack 2 cell .5amp discharge",711,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",712,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",713,7.94,0.501,21.43
"Artoo pack 2 cell .5amp discharge",714,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",715,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",716,7.94,0.498,21.42
"Artoo pack 2 cell .5amp discharge",717,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",718,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",719,7.94,0.499,21.42
"Artoo pack 2 cell .5amp discharge",720,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",721,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",722,7.94,0.499,21.42
"Artoo pack 2 cell .5amp discharge",723,7.94,0.499,21.42
"Artoo pack 2 cell .5amp discharge",724,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",725,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",726,7.94,0.499,21.42
"Artoo pack 2 cell .5amp discharge",727,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",728,7.94,0.499,21.42
"Artoo pack 2 cell .5amp discharge",729,7.94,0.499,21.41
"Artoo pack 2 cell .5amp discharge",730,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",731,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",732,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",733,7.94,0.498,21.42
"Artoo pack 2 cell .5amp discharge",734,7.94,0.501,21.41
"Artoo pack 2 cell .5amp discharge",735,7.94,0.499,21.42
"Artoo pack 2 cell .5amp discharge",736,7.94,0.499,21.42
"Artoo pack 2 cell .5amp discharge",737,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",738,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",739,7.94,0.501,21.42
"Artoo pack 2 cell .5amp discharge",740,7.94,0.499,21.43
"Artoo pack 2 cell .5amp discharge",741,7.94,0.501,21.43
"Artoo pack 2 cell .5amp discharge",742,7.94,0.499,21.43
"Artoo pack 2 cell .5amp discharge",743,7.94,0.501,21.43
"Artoo pack 2 cell .5amp discharge",744,7.94,0.501,21.43
"Artoo pack 2 cell .5amp discharge",745,7.94,0.499,21.43
"Artoo pack 2 cell .5amp discharge",746,7.93,0.499,21.43
"Artoo pack 2 cell .5amp discharge",747,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",748,7.94,0.501,21.43
"Artoo pack 2 cell .5amp discharge",749,7.93,0.499,21.43
"Artoo pack 2 cell .5amp discharge",750,7.94,0.501,21.43
"Artoo pack 2 cell .5amp discharge",751,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",752,7.93,0.499,21.43
"Artoo pack 2 cell .5amp discharge",753,7.93,0.499,21.43
"Artoo pack 2 cell .5amp discharge",754,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",755,7.93,0.501,21.44
"Artoo pack 2 cell .5amp discharge",756,7.93,0.499,21.44
"Artoo pack 2 cell .5amp discharge",757,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",758,7.93,0.501,21.44
"Artoo pack 2 cell .5amp discharge",759,7.93,0.499,21.44
"Artoo pack 2 cell .5amp discharge",760,7.93,0.499,21.43
"Artoo pack 2 cell .5amp discharge",761,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",762,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",763,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",764,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",765,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",766,7.93,0.499,21.43
"Artoo pack 2 cell .5amp discharge",767,7.93,0.499,21.43
"Artoo pack 2 cell .5amp discharge",768,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",769,7.93,0.499,21.43
"Artoo pack 2 cell .5amp discharge",770,7.93,0.501,21.43
"Artoo pack 2 cell .5amp discharge",771,7.93,0.501,21.43
